,Date,Month,Name,Depart Times,Departure,Arrival Times,Arrival,Duration,No. of Stops,price
739,01,1,Go First,08:00,New Delhi,16:30,Goa,8h 30m,1 Stop,"5,943"
740,01,1,Go First,07:00,New Delhi,16:30,Goa,9h 30m,1 Stop,"5,943"
741,01,1,IndiGo,18:30,New Delhi,22:55,Goa,4h 25m,1 Stop,"5,949"
742,01,1,SpiceJet,12:00,New Delhi,14:25,Goa,2h 25m,Non Stop,"5,972"
743,01,1,Air India,20:00,New Delhi,14:45,Goa,18h 45m,1 Stop,"5,983"
744,01,1,IndiGo,12:15,New Delhi,14:50,Goa,2h 35m,Non Stop,"6,008"
745,01,1,IndiGo,20:10,New Delhi,01:35,Goa,5h 25m,1 Stop,"6,069"
746,01,1,Air Asia,12:10,New Delhi,14:55,Goa,2h 45m,Non Stop,"6,186"
747,01,1,Air Asia,12:40,New Delhi,15:25,Goa,2h 45m,Non Stop,"6,186"
748,01,1,Vistara,18:55,New Delhi,23:45,Goa,4h 50m,1 Stop,"6,186"
749,01,1,Vistara,16:55,New Delhi,23:45,Goa,6h 50m,1 Stop,"6,186"
750,01,1,Vistara,15:30,New Delhi,23:45,Goa,8h 15m,1 Stop,"6,186"
751,01,1,Vistara,08:50,New Delhi,23:45,Goa,14h 55m,1 Stop,"6,186"
752,01,1,Air India,09:00,New Delhi,14:45,Goa,5h 45m,1 Stop,"6,193"
753,01,1,Air India,08:00,New Delhi,14:45,Goa,6h 45m,1 Stop,"6,193"
754,01,1,Air India,07:00,New Delhi,14:45,Goa,7h 45m,1 Stop,"6,193"
755,01,1,SpiceJet,17:00,New Delhi,06:00,Goa,13h 00m,1 Stop,"6,204"
756,01,1,Air India,18:55,New Delhi,10:05,Goa,15h 10m,1 Stop,"6,387"
757,01,1,Air India,20:00,New Delhi,06:50,Goa,10h 50m,1 Stop,"6,403"
758,01,1,Air India,19:00,New Delhi,14:45,Goa,19h 45m,1 Stop,"6,403"
759,01,1,SpiceJet,08:35,New Delhi,11:35,Goa,3h 00m,Non Stop,"6,496"
760,01,1,Vistara,17:45,New Delhi,23:45,Goa,6h 00m,1 Stop,"6,501"
761,01,1,IndiGo,11:05,New Delhi,13:35,Goa,2h 30m,Non Stop,"6,585"
762,01,1,IndiGo,09:55,New Delhi,12:30,Goa,2h 35m,Non Stop,"6,585"
763,01,1,IndiGo,15:30,New Delhi,21:15,Goa,5h 45m,1 Stop,"6,632"
764,01,1,IndiGo,19:50,New Delhi,02:00,Goa,6h 10m,1 Stop,"6,632"
765,01,1,IndiGo,12:05,New Delhi,18:25,Goa,6h 20m,1 Stop,"6,632"
766,01,1,IndiGo,18:20,New Delhi,02:00,Goa,7h 40m,1 Stop,"6,632"
767,01,1,Go First,10:45,New Delhi,13:30,Goa,2h 45m,Non Stop,"6,731"
768,01,1,Air Asia,08:00,New Delhi,22:00,Goa,14h 00m,1 Stop,"6,743"
769,01,1,IndiGo,08:20,New Delhi,14:05,Goa,5h 45m,1 Stop,"6,773"
770,01,1,IndiGo,08:20,New Delhi,14:55,Goa,6h 35m,1 Stop,"6,773"
771,01,1,IndiGo,07:20,New Delhi,14:05,Goa,6h 45m,1 Stop,"6,773"
772,01,1,IndiGo,07:20,New Delhi,14:55,Goa,7h 35m,1 Stop,"6,773"
773,01,1,Air Asia,21:25,New Delhi,07:00,Goa,9h 35m,1 Stop,"6,796"
774,01,1,Vistara,05:45,New Delhi,12:45,Goa,7h 00m,1 Stop,"6,806"
775,01,1,Air India,19:00,New Delhi,06:50,Goa,11h 50m,1 Stop,"6,823"
776,01,1,SpiceJet,05:45,New Delhi,18:35,Goa,12h 50m,1 Stop,"7,050"
777,01,1,Go First,10:30,New Delhi,16:30,Goa,6h 00m,1 Stop,"7,056"
778,01,1,Air Asia,20:00,New Delhi,00:35,Goa,4h 35m,1 Stop,"7,063"
779,01,1,Air Asia,20:00,New Delhi,03:35,Goa,7h 35m,1 Stop,"7,063"
780,01,1,IndiGo,09:15,New Delhi,14:55,Goa,5h 40m,1 Stop,"7,110"
781,01,1,Go First,06:00,New Delhi,12:40,Goa,6h 40m,1 Stop,"7,113"
782,01,1,Air India,15:05,New Delhi,22:35,Goa,7h 30m,2 Stop(s),"7,138"
783,01,1,IndiGo,21:50,New Delhi,02:55,Goa,5h 05m,1 Stop,"7,268"
784,01,1,Air Asia,09:35,New Delhi,22:00,Goa,12h 25m,1 Stop,"7,272"
785,01,1,IndiGo,06:45,New Delhi,14:00,Goa,7h 15m,1 Stop,"7,358"
786,01,1,Go First,07:00,New Delhi,12:45,Goa,5h 45m,1 Stop,"7,405"
787,01,1,Air India,15:05,New Delhi,20:30,Goa,5h 25m,2 Stop(s),"7,464"
788,01,1,Air India,15:05,New Delhi,06:50,Goa,15h 45m,2 Stop(s),"7,558"
789,01,1,Vistara,20:40,New Delhi,14:05,Goa,17h 25m,1 Stop,"7,591"
790,01,1,Air Asia,20:00,New Delhi,05:55,Goa,9h 55m,1 Stop,"7,638"
791,01,1,Vistara,07:30,New Delhi,12:45,Goa,5h 15m,1 Stop,"7,667"
792,01,1,Vistara,19:50,New Delhi,14:05,Goa,18h 15m,1 Stop,"7,671"
793,01,1,Vistara,17:35,New Delhi,14:05,Goa,20h 30m,1 Stop,"7,671"
794,01,1,IndiGo,17:45,New Delhi,23:35,Goa,5h 50m,1 Stop,"7,740"
795,01,1,Vistara,16:05,New Delhi,14:05,Goa,22h 00m,1 Stop,"7,802"
796,01,1,Vistara,19:50,New Delhi,12:45,Goa,16h 55m,1 Stop,"7,929"
797,01,1,Vistara,09:05,New Delhi,14:05,Goa,5h 00m,1 Stop,"7,985"
798,01,1,Vistara,05:55,New Delhi,14:05,Goa,8h 10m,1 Stop,"7,985"
799,01,1,IndiGo,07:55,New Delhi,14:00,Goa,6h 05m,1 Stop,"7,988"
800,01,1,IndiGo,11:00,New Delhi,17:25,Goa,6h 25m,1 Stop,"7,988"
801,01,1,SpiceJet,19:45,New Delhi,12:50,Goa,17h 05m,1 Stop,"8,061"
802,01,1,SpiceJet,18:55,New Delhi,12:50,Goa,17h 55m,1 Stop,"8,061"
803,01,1,Vistara,21:40,New Delhi,12:45,Goa,15h 05m,1 Stop,"8,118"
804,01,1,Vistara,08:05,New Delhi,14:05,Goa,6h 00m,1 Stop,"8,196"
805,01,1,Air India,06:10,New Delhi,20:30,Goa,14h 20m,1 Stop,"8,260"
806,01,1,Vistara,18:40,New Delhi,21:20,Goa,2h 40m,Non Stop,"8,265"
807,01,1,Air Asia,20:45,New Delhi,07:00,Goa,10h 15m,1 Stop,"8,365"
808,01,1,Go First,05:15,Hyderabad,06:15,Bangalore,1h 00m,Non Stop,"1,802"
809,01,1,Air Asia,22:10,Hyderabad,23:15,Bangalore,1h 05m,Non Stop,"1,802"
810,01,1,Air Asia,00:45,Hyderabad,01:55,Bangalore,1h 10m,Non Stop,"1,802"
811,01,1,Vistara,07:40,Hyderabad,08:50,Bangalore,1h 10m,Non Stop,"1,802"
812,01,1,Air Asia,19:45,Hyderabad,20:55,Bangalore,1h 10m,Non Stop,"1,802"
813,01,1,IndiGo,09:30,Hyderabad,10:45,Bangalore,1h 15m,Non Stop,"1,802"
814,01,1,Go First,20:45,Hyderabad,22:00,Bangalore,1h 15m,Non Stop,"1,802"
815,01,1,IndiGo,23:50,Hyderabad,01:05,Bangalore,1h 15m,Non Stop,"1,802"
816,01,1,IndiGo,05:35,Hyderabad,06:55,Bangalore,1h 20m,Non Stop,"1,802"
817,01,1,IndiGo,08:15,Hyderabad,09:35,Bangalore,1h 20m,Non Stop,"1,802"
818,01,1,IndiGo,06:45,Hyderabad,08:15,Bangalore,1h 30m,Non Stop,"1,802"
819,01,1,IndiGo,21:35,Hyderabad,22:50,Bangalore,1h 15m,Non Stop,"1,913"
820,01,1,IndiGo,18:15,Hyderabad,19:35,Bangalore,1h 20m,Non Stop,"1,913"
821,01,1,Air Asia,14:20,Hyderabad,15:30,Bangalore,1h 10m,Non Stop,"2,048"
822,01,1,IndiGo,17:05,Hyderabad,18:10,Bangalore,1h 05m,Non Stop,"2,049"
823,01,1,IndiGo,19:40,Hyderabad,20:45,Bangalore,1h 05m,Non Stop,"2,049"
824,01,1,Air India,20:45,Hyderabad,22:15,Bangalore,1h 30m,Non Stop,"2,301"
825,01,1,Air India,11:00,Hyderabad,14:45,Bangalore,3h 45m,1 Stop,"2,301"
826,01,1,IndiGo,12:00,Hyderabad,13:20,Bangalore,1h 20m,Non Stop,"2,383"
827,01,1,IndiGo,13:35,Hyderabad,17:35,Bangalore,4h 00m,1 Stop,"2,863"
828,01,1,IndiGo,09:55,Hyderabad,14:10,Bangalore,4h 15m,1 Stop,"2,863"
829,01,1,IndiGo,17:20,Hyderabad,22:00,Bangalore,4h 40m,1 Stop,"2,863"
830,01,1,IndiGo,16:25,Hyderabad,22:00,Bangalore,5h 35m,1 Stop,"2,863"
831,01,1,IndiGo,09:55,Hyderabad,15:40,Bangalore,5h 45m,1 Stop,"2,863"
832,01,1,IndiGo,23:10,Hyderabad,06:25,Bangalore,7h 15m,1 Stop,"2,863"
833,01,1,IndiGo,06:35,Hyderabad,14:10,Bangalore,7h 35m,1 Stop,"2,863"
834,01,1,IndiGo,09:55,Hyderabad,17:35,Bangalore,7h 40m,1 Stop,"2,863"
835,01,1,IndiGo,13:35,Hyderabad,22:00,Bangalore,8h 25m,1 Stop,"2,863"
836,01,1,IndiGo,06:35,Hyderabad,15:40,Bangalore,9h 05m,1 Stop,"2,863"
837,01,1,IndiGo,20:50,Hyderabad,06:25,Bangalore,9h 35m,1 Stop,"2,863"
838,01,1,Air Asia,19:10,Hyderabad,23:45,Bangalore,4h 35m,1 Stop,"2,868"
839,01,1,Air Asia,07:20,Hyderabad,17:00,Bangalore,9h 40m,1 Stop,"2,868"
840,01,1,Air Asia,19:10,Hyderabad,00:45,Bangalore,5h 35m,1 Stop,"2,973"
841,01,1,IndiGo,06:35,Hyderabad,10:05,Bangalore,3h 30m,1 Stop,"3,073"
842,01,1,IndiGo,04:40,Hyderabad,14:10,Bangalore,9h 30m,1 Stop,"3,121"
843,01,1,IndiGo,13:35,Hyderabad,18:40,Bangalore,5h 05m,1 Stop,"3,178"
844,01,1,IndiGo,09:55,Hyderabad,18:40,Bangalore,8h 45m,1 Stop,"3,178"
845,01,1,TruJet,08:35,Hyderabad,11:00,Bangalore,2h 25m,1 Stop,"3,196"
846,01,1,IndiGo,04:40,Hyderabad,10:05,Bangalore,5h 25m,1 Stop,"3,331"
847,01,1,Air India,06:30,Hyderabad,14:25,Bangalore,7h 55m,1 Stop,"3,918"
848,01,1,Vistara,08:30,Hyderabad,22:50,Bangalore,14h 20m,1 Stop,"5,262"
849,01,1,Vistara,08:30,Hyderabad,08:50,Bangalore,24h 20m,1 Stop,"5,262"
850,01,1,Vistara,12:55,Hyderabad,22:50,Bangalore,9h 55m,1 Stop,"5,511"
851,01,1,Vistara,21:35,Hyderabad,08:50,Bangalore,11h 15m,1 Stop,"5,511"
852,01,1,Vistara,12:55,Hyderabad,08:50,Bangalore,19h 55m,1 Stop,"5,511"
853,01,1,IndiGo,13:55,Hyderabad,18:45,Bangalore,4h 50m,1 Stop,"5,540"
854,01,1,IndiGo,10:55,Hyderabad,18:45,Bangalore,7h 50m,1 Stop,"5,540"
855,01,1,IndiGo,13:55,Hyderabad,23:40,Bangalore,9h 45m,1 Stop,"5,540"
856,01,1,Go First,22:20,Hyderabad,08:40,Bangalore,10h 20m,1 Stop,"6,318"
857,01,1,Air India,18:10,Hyderabad,11:40,Bangalore,17h 30m,1 Stop,"6,386"
858,01,1,Go First,19:30,Hyderabad,07:45,Bangalore,12h 15m,1 Stop,"6,434"
859,01,1,Go First,10:35,Hyderabad,23:59,Bangalore,13h 24m,1 Stop,"6,512"
860,01,1,Go First,10:20,Hyderabad,21:25,Bangalore,11h 05m,1 Stop,"6,741"
861,01,1,Go First,08:20,Hyderabad,23:40,Bangalore,15h 20m,1 Stop,"6,848"
862,01,1,Go First,06:05,Hyderabad,19:20,Bangalore,13h 15m,1 Stop,"7,069"
863,01,1,Air India,06:30,Hyderabad,16:15,Bangalore,9h 45m,1 Stop,"7,230"
864,01,1,Go First,09:00,Hyderabad,17:10,Bangalore,8h 10m,1 Stop,"7,378"
865,01,1,Vistara,17:40,Hyderabad,23:20,Bangalore,5h 40m,1 Stop,"7,522"
866,01,1,Vistara,20:35,Hyderabad,08:40,Bangalore,12h 05m,1 Stop,"7,522"
867,01,1,Vistara,10:20,Hyderabad,23:20,Bangalore,13h 00m,1 Stop,"7,522"
868,01,1,Vistara,17:40,Hyderabad,08:40,Bangalore,15h 00m,1 Stop,"7,522"
869,01,1,Vistara,10:20,Hyderabad,08:40,Bangalore,22h 20m,1 Stop,"7,522"
870,01,1,Air India,20:50,Hyderabad,08:55,Bangalore,12h 05m,1 Stop,"7,574"
871,01,1,IndiGo,10:55,Hyderabad,15:00,Bangalore,4h 05m,1 Stop,"7,587"
872,01,1,Vistara,10:20,Hyderabad,20:25,Bangalore,10h 05m,1 Stop,"7,602"
873,01,1,Vistara,10:20,Hyderabad,22:40,Bangalore,12h 20m,1 Stop,"7,602"
874,01,1,Air India,06:00,Hyderabad,23:20,Bangalore,17h 20m,1 Stop,"7,644"
875,01,1,Air India,06:30,Hyderabad,12:30,Bangalore,6h 00m,1 Stop,"7,650"
876,01,1,Air India,11:20,Hyderabad,20:05,Bangalore,8h 45m,1 Stop,"7,650"
877,01,1,Air India,11:20,Hyderabad,23:55,Bangalore,12h 35m,1 Stop,"7,650"
878,01,1,Air India,06:30,Hyderabad,20:05,Bangalore,13h 35m,1 Stop,"7,650"
879,01,1,Air India,06:30,Hyderabad,23:55,Bangalore,17h 25m,1 Stop,"7,650"
880,01,1,Vistara,08:30,Hyderabad,17:45,Bangalore,9h 15m,1 Stop,"7,698"
881,01,1,Vistara,08:30,Hyderabad,19:15,Bangalore,10h 45m,1 Stop,"7,698"
882,01,1,Vistara,08:30,Hyderabad,20:55,Bangalore,12h 25m,1 Stop,"7,698"
883,01,1,Vistara,08:30,Hyderabad,10:45,Bangalore,26h 15m,1 Stop,"7,698"
884,01,1,Vistara,10:20,Hyderabad,18:50,Bangalore,8h 30m,1 Stop,"7,733"
885,01,1,Vistara,12:55,Hyderabad,23:20,Bangalore,10h 25m,1 Stop,"7,837"
886,01,1,Vistara,12:55,Hyderabad,08:40,Bangalore,19h 45m,1 Stop,"7,837"
887,01,1,Vistara,12:55,Hyderabad,20:25,Bangalore,7h 30m,1 Stop,"7,917"
888,01,1,Vistara,12:55,Hyderabad,22:40,Bangalore,9h 45m,1 Stop,"7,917"
889,01,1,Vistara,12:55,Hyderabad,17:45,Bangalore,4h 50m,1 Stop,"7,947"
890,01,1,Vistara,12:55,Hyderabad,19:15,Bangalore,6h 20m,1 Stop,"7,947"
891,01,1,Vistara,12:55,Hyderabad,20:55,Bangalore,8h 00m,1 Stop,"7,947"
892,01,1,Vistara,21:35,Hyderabad,10:45,Bangalore,13h 10m,1 Stop,"7,947"
893,01,1,Vistara,21:35,Hyderabad,19:15,Bangalore,21h 40m,1 Stop,"7,947"
894,01,1,Vistara,12:55,Hyderabad,10:45,Bangalore,21h 50m,1 Stop,"7,947"
895,01,1,Vistara,21:35,Hyderabad,20:55,Bangalore,23h 20m,1 Stop,"7,947"
896,01,1,Vistara,21:35,Hyderabad,22:50,Bangalore,25h 15m,1 Stop,"7,947"
897,01,1,Go First,09:00,Hyderabad,14:55,Bangalore,5h 55m,1 Stop,"8,029"
898,01,1,Vistara,12:55,Hyderabad,18:50,Bangalore,5h 55m,1 Stop,"8,048"
899,01,1,IndiGo,06:35,Hyderabad,15:00,Bangalore,8h 25m,1 Stop,"8,064"
900,01,1,Air India,16:15,Hyderabad,23:55,Bangalore,7h 40m,1 Stop,"8,070"
901,01,1,Air India,13:05,Hyderabad,23:20,Bangalore,10h 15m,2 Stop(s),"8,169"
902,01,1,Air India,20:50,Hyderabad,12:30,Bangalore,15h 40m,1 Stop,"8,414"
903,01,1,Vistara,06:50,Hyderabad,20:25,Bangalore,13h 35m,1 Stop,"8,479"
904,01,1,Vistara,17:40,Hyderabad,08:50,Bangalore,15h 10m,2 Stop(s),"8,480"
905,01,1,Air India,16:15,Hyderabad,08:55,Bangalore,16h 40m,1 Stop,"8,490"
906,01,1,Vistara,06:50,Hyderabad,18:50,Bangalore,12h 00m,1 Stop,"8,610"
907,01,1,Vistara,12:55,Hyderabad,22:50,Bangalore,9h 55m,2 Stop(s),"9,131"
908,01,1,Air India,20:50,Hyderabad,20:05,Bangalore,23h 15m,1 Stop,"9,254"
909,01,1,Vistara,12:55,Hyderabad,22:50,Bangalore,9h 55m,2 Stop(s),"9,446"
910,01,1,Vistara,08:30,Hyderabad,18:50,Bangalore,10h 20m,2 Stop(s),"9,807"
911,01,1,Vistara,12:55,Hyderabad,22:40,Bangalore,9h 45m,2 Stop(s),"9,926"
912,01,1,Air India,20:50,Hyderabad,16:15,Bangalore,19h 25m,1 Stop,"10,094"
913,01,1,Vistara,10:20,Hyderabad,17:00,Bangalore,6h 40m,1 Stop,"10,853"
914,01,1,Air Asia,18:15,Hyderabad,23:50,Bangalore,5h 35m,1 Stop,"11,410"
915,01,1,Air Asia,16:10,Hyderabad,23:50,Bangalore,7h 40m,1 Stop,"11,410"
916,01,1,Vistara,10:20,Hyderabad,22:50,Bangalore,12h 30m,2 Stop(s),"11,514"
917,01,1,Vistara,06:50,Hyderabad,17:00,Bangalore,10h 10m,1 Stop,"11,730"
918,01,1,Vistara,08:30,Hyderabad,18:50,Bangalore,10h 20m,2 Stop(s),"12,820"
919,01,1,Vistara,10:20,Hyderabad,19:15,Bangalore,8h 55m,2 Stop(s),"13,950"
920,01,1,Vistara,10:20,Hyderabad,20:55,Bangalore,10h 35m,2 Stop(s),"13,950"
921,01,1,Vistara,08:30,Hyderabad,16:00,Bangalore,7h 30m,2 Stop(s),"15,363"
922,01,1,Air India,13:15,Hyderabad,22:30,Bangalore,9h 15m,2 Stop(s),"16,423"
923,01,1,Air Asia,18:15,Hyderabad,08:25,Bangalore,14h 10m,1 Stop,"20,140"
924,01,1,Vistara,06:50,Hyderabad,16:00,Bangalore,9h 10m,2 Stop(s),"20,917"
925,01,1,Air India,08:25,Hyderabad,09:40,Mumbai,1h 15m,Non Stop,"2,301"
926,01,1,IndiGo,04:30,Hyderabad,05:50,Mumbai,1h 20m,Non Stop,"2,395"
927,01,1,IndiGo,06:15,Hyderabad,07:45,Mumbai,1h 30m,Non Stop,"2,395"
928,01,1,Vistara,08:30,Hyderabad,10:00,Mumbai,1h 30m,Non Stop,"2,395"
929,01,1,IndiGo,10:45,Hyderabad,12:15,Mumbai,1h 30m,Non Stop,"2,395"
930,01,1,IndiGo,08:30,Hyderabad,10:05,Mumbai,1h 35m,Non Stop,"2,395"
931,01,1,IndiGo,19:15,Hyderabad,20:45,Mumbai,1h 30m,Non Stop,"2,511"
932,01,1,Vistara,21:35,Hyderabad,23:00,Mumbai,1h 25m,Non Stop,"2,645"
933,01,1,Vistara,12:55,Hyderabad,14:30,Mumbai,1h 35m,Non Stop,"2,645"
934,01,1,IndiGo,21:45,Hyderabad,23:25,Mumbai,1h 40m,Non Stop,"2,721"
935,01,1,IndiGo,15:10,Hyderabad,19:55,Mumbai,4h 45m,1 Stop,"2,773"
936,01,1,IndiGo,15:00,Hyderabad,16:35,Mumbai,1h 35m,Non Stop,"3,036"
937,01,1,IndiGo,17:45,Hyderabad,19:15,Mumbai,1h 30m,Non Stop,"3,351"
938,01,1,Go First,05:15,Hyderabad,09:50,Mumbai,4h 35m,1 Stop,"3,448"
939,01,1,Go First,20:45,Hyderabad,07:20,Mumbai,10h 35m,1 Stop,"3,448"
940,01,1,Air Asia,19:45,Hyderabad,00:35,Mumbai,4h 50m,1 Stop,"3,472"
941,01,1,Air Asia,22:10,Hyderabad,07:15,Mumbai,9h 05m,1 Stop,"3,472"
942,01,1,Air Asia,19:45,Hyderabad,07:15,Mumbai,11h 30m,1 Stop,"3,472"
943,01,1,Air Asia,14:20,Hyderabad,00:35,Mumbai,10h 15m,1 Stop,"3,718"
944,01,1,Air Asia,00:45,Hyderabad,07:15,Mumbai,6h 30m,1 Stop,"3,985"
945,01,1,Vistara,07:40,Hyderabad,21:50,Mumbai,14h 10m,1 Stop,"4,038"
946,01,1,Vistara,07:40,Hyderabad,08:15,Mumbai,24h 35m,1 Stop,"4,038"
947,01,1,Vistara,07:40,Hyderabad,20:15,Mumbai,12h 35m,1 Stop,"4,668"
948,01,1,Vistara,07:40,Hyderabad,20:45,Mumbai,13h 05m,1 Stop,"4,668"
949,01,1,Vistara,07:40,Hyderabad,23:25,Mumbai,15h 45m,1 Stop,"4,668"
950,01,1,Go First,10:20,Hyderabad,16:35,Mumbai,6h 15m,1 Stop,"4,910"
951,01,1,Air India,06:30,Hyderabad,18:15,Mumbai,11h 45m,1 Stop,"4,915"
952,01,1,Go First,08:20,Hyderabad,12:30,Mumbai,4h 10m,1 Stop,"5,006"
953,01,1,Go First,08:20,Hyderabad,15:20,Mumbai,7h 00m,1 Stop,"5,006"
954,01,1,Go First,22:20,Hyderabad,09:10,Mumbai,10h 50m,1 Stop,"5,208"
955,01,1,Air India,20:50,Hyderabad,09:05,Mumbai,12h 15m,1 Stop,"5,518"
956,01,1,Air India,20:50,Hyderabad,10:10,Mumbai,13h 20m,1 Stop,"5,518"
957,01,1,Vistara,17:40,Hyderabad,23:50,Mumbai,6h 10m,1 Stop,"5,613"
958,01,1,Vistara,10:20,Hyderabad,23:50,Mumbai,13h 30m,1 Stop,"5,613"
959,01,1,Go First,10:20,Hyderabad,17:15,Mumbai,6h 55m,1 Stop,"5,687"
960,01,1,Go First,10:20,Hyderabad,21:55,Mumbai,11h 35m,1 Stop,"5,687"
961,01,1,Go First,22:20,Hyderabad,10:10,Mumbai,11h 50m,1 Stop,"5,687"
962,01,1,Go First,10:20,Hyderabad,23:15,Mumbai,12h 55m,1 Stop,"5,687"
963,01,1,Air Asia,14:20,Hyderabad,20:35,Mumbai,6h 15m,1 Stop,"5,916"
964,01,1,Vistara,12:55,Hyderabad,23:50,Mumbai,10h 55m,1 Stop,"5,928"
965,01,1,Air India,20:45,Hyderabad,21:05,Mumbai,24h 20m,1 Stop,"5,944"
966,01,1,Vistara,10:20,Hyderabad,17:40,Mumbai,7h 20m,1 Stop,"5,949"
967,01,1,Vistara,10:20,Hyderabad,19:05,Mumbai,8h 45m,1 Stop,"5,949"
968,01,1,Vistara,10:20,Hyderabad,21:15,Mumbai,10h 55m,1 Stop,"5,949"
969,01,1,Vistara,20:35,Hyderabad,09:45,Mumbai,13h 10m,1 Stop,"5,949"
970,01,1,Vistara,17:40,Hyderabad,09:45,Mumbai,16h 05m,1 Stop,"5,949"
971,01,1,Air India,06:30,Hyderabad,12:50,Mumbai,6h 20m,1 Stop,"6,014"
972,01,1,Air India,11:20,Hyderabad,20:00,Mumbai,8h 40m,1 Stop,"6,014"
973,01,1,Air India,11:20,Hyderabad,21:35,Mumbai,10h 15m,2 Stop(s),"6,014"
974,01,1,Air India,06:30,Hyderabad,20:00,Mumbai,13h 30m,1 Stop,"6,014"
975,01,1,Air India,06:30,Hyderabad,21:35,Mumbai,15h 05m,2 Stop(s),"6,014"
976,01,1,Air India,11:20,Hyderabad,09:05,Mumbai,21h 45m,1 Stop,"6,014"
977,01,1,Air India,11:20,Hyderabad,10:10,Mumbai,22h 50m,1 Stop,"6,014"
978,01,1,IndiGo,11:05,Hyderabad,17:00,Mumbai,5h 55m,1 Stop,"6,216"
979,01,1,Vistara,12:55,Hyderabad,19:05,Mumbai,6h 10m,1 Stop,"6,264"
980,01,1,Vistara,12:55,Hyderabad,21:15,Mumbai,8h 20m,1 Stop,"6,264"
981,01,1,Vistara,10:20,Hyderabad,20:05,Mumbai,9h 45m,1 Stop,"6,264"
982,01,1,Air India,16:15,Hyderabad,09:05,Mumbai,16h 50m,1 Stop,"6,434"
983,01,1,Air India,16:15,Hyderabad,10:10,Mumbai,17h 55m,1 Stop,"6,434"
984,01,1,Air India,20:50,Hyderabad,11:15,Mumbai,14h 25m,1 Stop,"6,463"
985,01,1,Vistara,06:50,Hyderabad,12:35,Mumbai,5h 45m,1 Stop,"6,511"
986,01,1,Vistara,06:50,Hyderabad,14:00,Mumbai,7h 10m,1 Stop,"6,511"
987,01,1,Vistara,06:50,Hyderabad,15:00,Mumbai,8h 10m,1 Stop,"6,511"
988,01,1,Vistara,12:55,Hyderabad,20:05,Mumbai,7h 10m,1 Stop,"6,579"
989,01,1,Air India,10:45,Hyderabad,16:25,Mumbai,29h 40m,3 Stop(s),"6,587"
990,01,1,Air India,06:00,Hyderabad,12:25,Mumbai,6h 25m,1 Stop,"6,650"
991,01,1,Go First,10:20,Hyderabad,20:25,Mumbai,10h 05m,1 Stop,"6,792"
992,01,1,IndiGo,11:05,Hyderabad,22:00,Mumbai,10h 55m,1 Stop,"6,793"
993,01,1,Air India,20:50,Hyderabad,12:50,Mumbai,16h 00m,1 Stop,"6,883"
994,01,1,Air India,11:20,Hyderabad,22:10,Mumbai,10h 50m,1 Stop,"6,959"
995,01,1,Air India,06:30,Hyderabad,22:10,Mumbai,15h 40m,1 Stop,"6,959"
996,01,1,Air India,16:15,Hyderabad,22:10,Mumbai,5h 55m,1 Stop,"7,379"
997,01,1,Air India,11:20,Hyderabad,21:15,Mumbai,9h 55m,1 Stop,"7,379"
998,01,1,Air India,06:30,Hyderabad,21:15,Mumbai,14h 45m,1 Stop,"7,379"
999,01,1,Air India,11:20,Hyderabad,18:15,Mumbai,6h 55m,2 Stop(s),"8,114"
1000,01,1,Vistara,10:20,Hyderabad,18:20,Mumbai,8h 00m,2 Stop(s),"8,178"
1001,01,1,Vistara,10:20,Hyderabad,16:30,Mumbai,6h 10m,1 Stop,"8,648"
1002,01,1,Go First,09:00,Hyderabad,17:00,Mumbai,8h 00m,1 Stop,"8,773"
1003,01,1,Air India,13:05,Hyderabad,17:15,Mumbai,28h 10m,3 Stop(s),"8,855"
1004,01,1,Air India,06:30,Hyderabad,15:50,Mumbai,9h 20m,2 Stop(s),"8,874"
1005,01,1,Air India,10:45,Hyderabad,09:05,Mumbai,22h 20m,3 Stop(s),"8,988"
1006,01,1,Air India,10:45,Hyderabad,10:10,Mumbai,23h 25m,3 Stop(s),"8,988"
1007,01,1,Air India,11:00,Hyderabad,09:05,Mumbai,22h 05m,3 Stop(s),"9,159"
1008,01,1,Air India,11:00,Hyderabad,10:10,Mumbai,23h 10m,3 Stop(s),"9,159"
1009,01,1,Air India,06:00,Hyderabad,20:30,Mumbai,14h 30m,1 Stop,"9,170"
1010,01,1,Air India,13:05,Hyderabad,20:30,Mumbai,7h 25m,2 Stop(s),"9,695"
1011,01,1,Air India,11:20,Hyderabad,16:25,Mumbai,29h 05m,3 Stop(s),"9,705"
1012,01,1,Air India,06:30,Hyderabad,16:25,Mumbai,33h 55m,3 Stop(s),"9,705"
1013,01,1,Air India,10:45,Hyderabad,11:15,Mumbai,24h 30m,3 Stop(s),"9,933"
1014,01,1,Vistara,17:40,Hyderabad,22:50,Mumbai,5h 10m,1 Stop,"10,118"
1015,01,1,Vistara,10:20,Hyderabad,22:50,Mumbai,12h 30m,1 Stop,"10,118"
1016,01,1,Vistara,12:55,Hyderabad,22:50,Mumbai,9h 55m,1 Stop,"10,433"
1017,01,1,Air India,20:45,Hyderabad,12:50,Mumbai,16h 05m,2 Stop(s),"10,524"
1018,01,1,IndiGo,05:40,Hyderabad,14:25,Mumbai,8h 45m,1 Stop,"10,870"
1019,01,1,Go First,20:10,Hyderabad,01:20,Mumbai,5h 10m,1 Stop,"11,498"
